genes,reactions,density,cluster,Refseq_ID,Mycobrowser_Version,Feature,Start,Stop,Score,Strand,Frame,Name,Function,Product,Comments,UniProt_AC,Is_Pseudogene,Functional_Category,Protein Data Bank,PFAM,UniProt,Gene Ontology,Enzyme Classification,Drug Resistance Mutations,InterPro,UniProtKB/TrEMBL,SWISS-MODEL,Orthologues M. leprae,Orthologues M. marinum,Orthologues M. smegmatis,Orthologues M. bovis,Orthologues M. lepromatosis,Orthologues M. tuberculosis,Orthologues M. abscessus,Orthologues M. haemophilum,Orthologues M. orygis
Rv3117,CYANST,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,3483974,3484807,.,+,0.0,cysA3,May be a sulfotransferase involved in the formation of thiosulfate [catalytic activity: thiosulfate + cyanide = sulfite + thiocyanate].,Probable thiosulfate sulfurtransferase CysA3 (rhodanese-like protein) (thiosulfate cyanide transsulfurase) (thiosulfate thiotransferase),"Rv3117, (MTCY164.27, MT3199, O05793), len: 277 aa. Probable cysA3 (alternate gene name: sseC3), thiosulfate sulfurtransferase (see Wooff et al., 2002), equivalent to Q50036|CYSA|CYSA3|ML2198|THTR_MYCLE putative sulfurtransferase thiosulfate from Mycobacterium leprae (277 aa). Also highly similar to other putative thiosulfate sulfurtransferases e.g. P16385|THTR_SACER|CYSA from Saccharopolyspora erythraea (Streptomyces erythraeus) (281 aa), FASTA scores: opt: 1442, E(): 1.7e-84, (75.55% identity in 274 aa overlap); Q9RXT9DR0217|DR0217 from Deinococcus radiodurans (286 aa), FASTA scores: opt: 1046, E(): 2.6e-59, (53.8% identity in 275 aa overlap); Q9HMT7|TSSA|VNG2393G from Halobacterium sp. strain NRC-1 (293 aa), FASTA scores: opt: 1030, E(): 2.7e-58, (56.1% identity in 278 aa overlap); Q9Y8N8|APE2595 from Aeropyrum pernix (218 aa), FASTA scores: opt: 808, E(): 2.7e-44, (53.5% identity in 215 aa overlap); etc. Identical second copy present as Rv0815c|AL022004|MTV043.07c|MT0837|O05793|cysA2 (277 aa) (100.0% identity in 277 aa overlap). Also shows some similarity to P96888|THT2_MYCTU|SSEA|Rv3283|MT3382|MTCY71.23 putative thiosulfate sulfurtransferase from Mycobacterium tuberculosis (297 aa), FASTA scores: opt: 955, E(): 1.6e-53, (50.2% identity in 271 aa overlap); and Q59570|THT3_MYCTU|SSEB|Rv2291|MT2348|MTCY339.19c putative thiosulfate sulfurtransferase from Mycobacterium tuberculosis (284 aa), FASTA scores: E(): 1.4e-14, (26.7% identity in 292 aa overlap). Contains rhodanese active site and C-terminal signatures (PS00380, PS00683). Belongs to the rhodanese family. This region is a possible MT-complex-specific genomic island (See Becq et al., 2007).",P9WHF9,No,intermediary metabolism and respiration,"3AAX,3AAY",,P9WHF9,"GO:0004792,GO:0008272",2.8.1.1,,,,P9WHF9,,,,Mb3144,,,,,
Rv0815c,CYANST,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,908485,909318,.,-,0.0,cysA2,May be a sulfotransferase involved in the formation of thiosulfate [catalytic activity: thiosulfate + cyanide = sulfite + thiocyanate].,Probable thiosulfate sulfurtransferase CysA2 (rhodanese-like protein) (thiosulfate cyanide transsulfurase) (thiosulfate thiotransferase),"Rv0815c, (MTV043.07c, MT0837, O05793), len: 277 aa. Probable cysA2 (alternate gene name: sseC4), thiosulfate sulfurtransferase (see Wooff et al., 2002), equivalent to Q50036|CYSA|CYSA3|ML2198|THTR_MYCLE putative sulfurtransferase thiosulfate from Mycobacterium leprae (277 aa). Also highly similar to other putative thiosulfate sulfurtransferases e.g. P16385|THTR_SACER putative thiosulfate sulfurtransferase from Saccharopolyspora erythraea (Streptomyces erythraeus) (281 aa); NP_293941.1|NC_001263 thiosulfate sulfurtransferase from Deinococcus radiodurans (286 aa); etc. Identical second copy present as Rv3117|MTCY164.27|MT3199|O05793|cysA3 (277 aa) (100.0% identity in 277 aa overlap). Contains PS00683 Rhodanese C-terminal signature at C-terminus. Belongs to the rhodanese family.",P9WHF9,No,intermediary metabolism and respiration,"3AAX,3AAY,3HWI",O05793,P9WHF9,"GO:0004792,GO:0008272",2.8.1.1,,,,P9WHF9,ML2198,MMAR_4868,MSMEG_5789,Mb0838c,,,,,
Rv2195,CYO1a,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,2458392,2459681,.,+,0.0,qcrA,Respiration,Probable rieske iron-sulfur protein QcrA,"Rv2195, (MTCY190.06), len: 429 aa. Probable qcrA, Ubiquinol-cytochrome C reductase iron-sulfur subunit (cyoB), shows some similarity to cytochrome B6-F complex iron-sulphur subunits (Rieske iron-sulfur protein); contains PS00200 Rieske iron-sulfur protein signature 2",P9WH23,No,intermediary metabolism and respiration,,Q10387,P9WH23,"GO:0022900,GO:0016021,GO:0046872,GO:0016491,GO:0005886,GO:0006810,GO:0051537",,,,,P9WH23,"ML0880,ML0880c",MMAR_3239,MSMEG_4262,Mb2218,,,,,
Rv2196,CYO1a,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,2459678,2461327,.,+,0.0,qcrB,Respiration,Probable ubiquinol-cytochrome C reductase QcrB (cytochrome B subunit),"Rv2196, (MTCY190.07), len: 549 aa. Probable qcrB, Ubiquinol-cytochrome C reductase cytochrome B subunit (cytB), integral membrane protein, low similarity in amino-terminal half to cytochrome b subunits, highly similar at C-terminus to SW:12KD_MYCLE P15878 12 KD protein PIR:S08427 (86.9% identity in 153 aa overlap). FASTA scores: sp|Q45658|QCRB_BACST menaquinol-cytochrome C reductase (224 aa) opt: 341, E(): 6.8e-15; 28.0% identity in 207 aa overlap",P9WP37,No,intermediary metabolism and respiration,,,P9WP37,"GO:0016021,GO:0046872,GO:0016491,GO:0005886,GO:0022904,GO:0006810,GO:0009055",,,,,,"ML0879,ML0879c",MMAR_3240,MSMEG_4263,Mb2219,,,,,
Rv2194,CYO1a,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,2457553,2458395,.,+,0.0,qcrC,Respiration,Probable ubiquinol-cytochrome C reductase QcrC (cytochrome C subunit),"Rv2194, (MTCY190.05), len: 280 aa. Probable qcrC, Ubiquinol-cytochrome C reductase cytochrome C subunit (cyoA), shows similarity to cytochrome c family; contains 2 X PS00190 Cytochrome c family heme-binding site signature.",P9WP35,No,intermediary metabolism and respiration,,P63887,P9WP35,"GO:0022900,GO:0020037,GO:0016021,GO:0005886,GO:0006810,GO:0009055",,,,,P9WP35,"ML0881,ML0881c",MMAR_3238,MSMEG_4261,Mb2217,,,,,
Rv2200c,CYO1b,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,2463660,2464751,.,-,0.0,ctaC,Involved in aerobic respiration. Subunit I and II form the functional core of the enzyme complex. Electrons originating in cytochrome C are transferred via heme a and Cu(A) to the binuclear center formed by heme A3 and Cu(B).,Probable transmembrane cytochrome C oxidase (subunit II) CtaC,"Rv2200c, (MTCY190.11c), len: 363 aa. Probable ctaC, transmembrane cytochrome C oxidase (subunit II), COX2, similar e.g. to JT0964 cytochrome-c oxidase chain II (23.0% identity in 317 aa overlap); etc. Contains PS00078 Cytochrome c oxidase subunit II, copper a binding region signature. Belongs to the cytochrome C oxidase subunit 2 family.",P9WP69,No,intermediary metabolism and respiration,,P63854,P9WP69,"GO:0004129,GO:0009055,GO:0020037,GO:0016021,GO:0005886,GO:0070469,GO:0022904,GO:0006810,GO:0005507",1.9.3.1,,,,P9WP69,ML0875,MMAR_3244,MSMEG_4268,Mb2223c,,,,,
Rv2193,CYO1b,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,2456901,2457512,.,+,0.0,ctaE,Thought to be involved in aerobic respiration.,Probable cytochrome C oxidase (subunit III) CtaE,"Rv2193, (MTCY190.04), len: 203 aa. Probable ctaE, cytochrome c oxidase polypeptide III (cox3), with strong similarity to others e.g. COX3_SYNY3|Q06475 (29.8% identity in 225 aa overlap).",P9WP67,No,intermediary metabolism and respiration,,P63856,P9WP67,"GO:0016021,GO:0006123,GO:0005886,GO:0004129",1.9.3.1,,,,P9WP67,"ML0882,ML0882c",MMAR_3237,MSMEG_4260,Mb2216,,,,,
Rv1451,CYO1b,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1635029,1635955,.,+,0.0,ctaB,Thought to be involved in aerobic respiration.,Probable cytochrome C oxidase assembly factor CtaB,"Rv1451, (MTCY493.03c), len: 308 aa. Probable ctaB, cytochrome C oxidase assembly factor, and integral membrane protein. Highly similar to several Mycobacterium leprae proteins e.g. Q49685 CYOE cytochrome O ubiquinol oxidase assembly factor (300 aa), FASTA scores: opt: 1636, E(): 0, (82.7% identity in 307 aa overlap); NP_301495.1|NC_002677 putative protoheme IX farnesyltransferase (321 aa); NP_301495.1|NC_002677 putative protoheme IX farnesyltransferase (321 aa).",P9WFR7,No,intermediary metabolism and respiration,,O06809,P9WFR7,"GO:0016021,GO:0005886,GO:0008495,GO:0048034",2.5.1.-,,,,,ML0584,MMAR_2255,MSMEG_3105,Mb1486,,,,,
Rv3043c,CYO1b,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,3403200,3404921,.,-,0.0,ctaD,Cytochrome C oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1-3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome C are transferred via the copper a center of subunit 2 and heme a of subunit 1 to the bimetallic center formed by heme A3 and copper B [catalytic activity: 4 ferrocytochrome C + O(2) = 2 H(2)O + 4 ferricytochrome C].,Probable cytochrome C oxidase polypeptide I CtaD (cytochrome AA3 subunit 1),"Rv3043c, (MTV012.58c), len: 573 aa. Probable ctaD, integral membrane cytochrome C oxidase polypeptide I, equivalent to Q9CBQ5|ML1728 from Mycobacterium leprae (574 aa), FASTA scores: opt: 3738, E(): 3.8e-216, (95.4% identity in 566 aa overlap). Also similar to other cytochrome C oxidases polypeptide I e.g. Q9AEL9|CTAD from Corynebacterium glutamicum (Brevibacterium flavum) (584 aa), FASTA scores: opt: 3065, E(): 6.8e-176, (72.65% identity in 567 aa overlap); Q9X813|SC6G10.28c from Streptomyces coelicolor (578 aa), FASTA scores: opt: 2888, E(): 2.6e-165, (71.7% identity in 544 aa overlap); Q9K451|CTAD from Streptomyces coelicolor (573 aa), FASTA scores: opt: 2757, E(): 1.8e-157, (70.2% identity in 537 aa overlap). Contains PS00077 Cytochrome c oxidase subunit I, copper B binding region signature. Belongs to the heme-copper respiratory oxidase family.",P9WP71,No,intermediary metabolism and respiration,,P63852,P9WP71,"GO:0005507,GO:0004129,GO:0009055,GO:0022900,GO:0020037,GO:0016021,GO:0005886,GO:0070469,GO:0006810,GO:0009060",1.9.3.1,,,,P9WP71,"ML1728,ML1728c",MMAR_1651,MSMEG_4437,,,,,,
Rv1336,CYSS,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1503394,1504365,.,+,0.0,cysM,Involved in cysteine biosynthesis [catalytic activity: O-phospho-L-serine + H(2)S = L-cysteine + phosphate],Cysteine synthase B CysM (CSASE B) (O-phosphoserine sulfhydrylase B) (O-phosphoserine (thiol)-lyase B),"Rv1336, (MTCY130.21), len: 323 aa. cysM, cysteine synthase B, similar to many e.g. CYSM_ECOLI|P16703 Escherichia coli (303 aa), FASTA scores: opt: 720, E(): 4.6e-40, (41.1% identity in 302 aa overlap). Also similar to other Mycobacterium tuberculosis cysteine synthase subunits e.g. Rv1077, Rv2334, Rv0848, etc. Contains PS00901 Cysteine synthase/cystathionine beta-synthase P-phosphate attachment site. Belongs to the cysteine synthase/cystathionine beta-synthase family.",P9WP53,No,intermediary metabolism and respiration,"3DKI,3DWG,3DWI,3FGP",P63873,P9WP53,"GO:0004124,GO:0030170,GO:0016740,GO:0006535",2.5.1.47,,,,P9WP53,ML1170,MMAR_4629,MSMEG_4905,Mb1371,,,,,
Rv2334,CYSS,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,2608796,2609728,.,+,0.0,cysK1,Involved in cysteine biosynthesis [catalytic activity: O3-acetyl-L-serine + H(2)S = L-cysteine + acetate].,Cysteine synthase a CysK1 (O-acetylserine sulfhydrylase A) (O-acetylserine (thiol)-lyase A) (CSASE A),"Rv2334, (MT2397, MTCY98.03), len: 310 aa. cysK1, cysteine synthase A, equivalent to O32978|CYSK_MYCLE|ML0839|MLCB22.47 cysteine synthase a from Mycobacterium leprae (310 aa), FASTA scores: opt: 1756, E(): 8.6e-96, (85.8% identity in 310 aa overlap). Also highly similar to other cysteine synthases e.g. Q9JQL6|CYSK|NMA0974|NMB0763 putative cysteine synthase from Neisseria meningitidis (serogroup a and B) (310 aa), FASTA scores: opt: 1368, E(): 4.6e-73, (66.45% identity in 310 aa overlap); P73410|CYSK_SYNY3|SLR1842 from Synechocystis sp (312 aa), FASTA scores: opt: 1310, E(): 1.2e-69, (64.65% identity in 311 aa overlap); Q43725|CYSM_ARATH|OASC|ACS1|AT3G59760|F24G16.30 cysteine synthase (mitochondrial precursor) from Arabidopsis thaliana (Mouse-ear cress) (424 aa), FASTA scores: opt: 1253, E(): 3.2e-66, (59.2% identity in 309 aa overlap) (has its N-terminus longer 104 aa); etc. Contains PS00901 Cysteine synthase/cystathionine beta-synthase P-phosphate attachment site. Belongs to the cysteine synthase/cystathionine beta-synthase family. Note that previously known as cysK.",P9WP55,No,intermediary metabolism and respiration,"2Q3B,2Q3C,2Q3D",P0A534,P9WP55,"GO:0004124,GO:0030170,GO:0016740,GO:0006535",2.5.1.47,,,,P9WP55,"ML0839,ML0839c",MMAR_3645,,Mb2362,,,,,
Rv1077,CYSTS,0.05405405405405406,0,NC_000962.3,Mycobrowser_v4,CDS,1201717,1203111,.,+,0.0,cbs,Thought to be involved in homocysteine transulfuration [catalytic activity: L-serine + L-homocysteine = cystathionine + H2O],Probable cystathionine beta-synthase Cbs (serine sulfhydrase) (beta-thionase) (hemoprotein H-450),"Rv1077, (MTV017.30), len: 464 aa. Probable cbs (previously cysM2), cystathionine beta-synthase, similar throughout its length to many eukaryotic cystathionine beta-synthases e.g. P32232|CBS_RAT cystathionine beta-synthase (560 aa), FASTA scores: opt: 951, E(): 0, (40.2% identity in 450 aa overlap); also similar in N-terminal domain (aa 1 - 330) to Rv2334|MTCY98.03 CysK Mycobacterium tuberculosis (310 aa), FASTA scores: opt: 855, E(): 0, (46.8% identity in 314 overlap); and other cysteine synthase proteins e.g. Rv1336, Rv0848, etc. Contains PS00217 Sugar transport proteins signature 2 probably spurious. Belongs to the cysteine synthase/cystathionine beta-synthase family.",P9WP51,No,intermediary metabolism and respiration,,Q7D8W0,P9WP51,"GO:0019343,GO:0005737,GO:0030170,GO:0004122",4.2.1.22,,,,P9WP51,"ML2396,ML2396c",MMAR_4390,MSMEG_5270,Mb1106,,,,,
Rv1620c,CYTBD,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1819963,1821693,.,-,0.0,cydC,Involved in active transport across the membrane of component linked with the assembly of cytochrome: involved in cytochrome biogenesis (aerobic respiration). Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.,Probable 'component linked with the assembly of cytochrome' transport transmembrane ATP-binding protein ABC transporter CydC,"Rv1620c, (MTCY01B2.12c), len: 576 aa. Probable cydC, transmembrane ATP-binding protein ABC transporter involved in transport of component linked with the assembly of cytochrome (see citation below), similar to others e.g. CYDC_ECOLI|P23886 transport ATP-binding protein from Escherichia coli (573 aa), FASTA scores: opt: 631, E(): 1.6e-30, (28.5% identity in 569 aa overlap); C-terminal part of AL034355|SCD78_14 from Streptomyces coelicolor (1172 aa), FASTA scores: opt: 956, E(): 0, (38.8% identity in 554 aa overlap); etc. Contains (PS00211) ABC transporters family signature, and (PS00017) ATP/GTP-binding site motif A (P-loop). Belongs to the ATP-binding transport protein family (ABC transporters).",O06137,No,intermediary metabolism and respiration,,O06137,O06137,"GO:0042626,GO:0016021,GO:0055085,GO:0005524",,,,,O06137,"ML1281,ML1281c",MMAR_2423,,Mb1646c,,,,,
Rv1622c,CYTBD,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1823360,1824400,.,-,0.0,cydB,Involved in the respiratory chain (at the terminal step): aerobic respiration. Cytochrome D terminal oxidase complex is the component of the aerobic respiratory chain that is supposedly predominant when cells are grown at low aeration [catalytic activity: ubiquinol-8 + O(2) = ubiquinone-8 + H(2)O].,Probable integral membrane cytochrome D ubiquinol oxidase (subunit II) CydB (cytochrome BD-I oxidase subunit II),"Rv1622c, (MTCY01B2.14c), len: 346 aa. Probable cydB, cytochrome D ubiquinol oxidase subunit II, integral membrane protein, similar to others e.g. P11027|CYDB_ECOLI cytochrome D ubiquinol oxidase subunit II from Escherichia coli strain K12 (379 aa), FASTA scores: opt: 519, E(): 0, (32.3% identity in 372 aa overlap); P94365|CYDB_BACSU cytochrome D ubiquinol oxidase subunit II from Bacillus subtilis (338 aa), FASTA scores: opt: 824, E(): 0, (39.5% identity in 337 aa overlap); etc.",O06139,No,intermediary metabolism and respiration,,O06139,O06139,"GO:0055114,GO:0016491,GO:0016020",1.10.3.-,,,,,"ML1283,ML1283c",MMAR_2425,MSMEG_3232,Mb1648c,,,,,
Rv1621c,CYTBD,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1821690,1823273,.,-,0.0,cydD,Involved in active transport across the membrane of component linked with the assembly of cytochrome: involved in cytochrome biogenesis (aerobic respiration). Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.,Probable 'component linked with the assembly of cytochrome' transport transmembrane ATP-binding protein ABC transporter CydD,"Rv1621c, (MTCY01B2.13c), len: 527 aa. Probable cydD, transmembrane ATP-binding protein ABC transporter involved in transport of component linked with the assembly of cytochrome (see citation below), similar to others e.g. P94366|CYDC_BACSU transport ATP-binding protein from Bacillus subtilis (567 aa), FASTA scores: opt: 784, E(): 0, (30.1% identity in 535 aa overlap); N-terminal part of AL034355|SCD78_14 from Streptomyces coelicolor (1172 aa), FASTA scores: opt: 1295, E(): 0, (44.6% identity in 534 aa overlap); etc. Also similar to Q11019|Y07D_MYCTU from Mycobacterium tuberculosis (579 aa), FASTA scores: opt: 530, E(): 6.9e-25, (29.1% identity in 530 aa overlap). Contains (PS00211) ABC transporters family signature, and (PS00017) ATP/GTP-binding site motif A (P-loop). Belongs to the ATP-binding transport protein family (ABC transporters).",O06138,No,intermediary metabolism and respiration,,O06138,O06138,"GO:0042626,GO:0016021,GO:0055085,GO:0005524",,,,,O06138,"ML1282,ML1282c",MMAR_2424,MSMEG_3231,Mb1647c,,,,,
Rv1620c,CYTBD2,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1819963,1821693,.,-,0.0,cydC,Involved in active transport across the membrane of component linked with the assembly of cytochrome: involved in cytochrome biogenesis (aerobic respiration). Responsible for energy coupling to the transport system and for the translocation of the substrate across the membrane.,Probable 'component linked with the assembly of cytochrome' transport transmembrane ATP-binding protein ABC transporter CydC,"Rv1620c, (MTCY01B2.12c), len: 576 aa. Probable cydC, transmembrane ATP-binding protein ABC transporter involved in transport of component linked with the assembly of cytochrome (see citation below), similar to others e.g. CYDC_ECOLI|P23886 transport ATP-binding protein from Escherichia coli (573 aa), FASTA scores: opt: 631, E(): 1.6e-30, (28.5% identity in 569 aa overlap); C-terminal part of AL034355|SCD78_14 from Streptomyces coelicolor (1172 aa), FASTA scores: opt: 956, E(): 0, (38.8% identity in 554 aa overlap); etc. Contains (PS00211) ABC transporters family signature, and (PS00017) ATP/GTP-binding site motif A (P-loop). Belongs to the ATP-binding transport protein family (ABC transporters).",O06137,No,intermediary metabolism and respiration,,O06137,O06137,"GO:0042626,GO:0016021,GO:0055085,GO:0005524",,,,,O06137,"ML1281,ML1281c",MMAR_2423,,Mb1646c,,,,,
Rv1623c,CYTBD2,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1824430,1825887,.,-,0.0,cydA,Involved in the respiratory chain (at the terminal step): aerobic respiration. Cytochrome D terminal oxidase complex is the component of the aerobic respiratory chain that is supposedly predominant when cells are grown at low aeration [catalytic activity: ubiquinol-8 + O(2) = ubiquinone-8 + H(2)O].,Probable integral membrane cytochrome D ubiquinol oxidase (subunit I) CydA (cytochrome BD-I oxidase subunit I),"Rv1623c, (MTCY01B2.15c), len: 485 aa. Probable cydA (previously known as appC, but renamed cydA to conform with Mycobacterium smegmatis nomenclature), cytochrome D ubiquinol oxidase subunit I, integral membrane protein, similar to others e.g. P26459|APPC_ECOLI|CYXA|CBDA|B0978 cytochrome BD-II oxidase subunit I from Escherichia coli strain K12 (514 aa), FASTA scores: opt: 870, E(): 0, (35.9% identity in 485 aa overlap); AL034355|SCD78_12 from Streptomyces coelicolor (501 aa), FASTA scores: opt: 1099, E(): 0, (48.6% identity in 510 aa overlap); etc.",L7N662,No,intermediary metabolism and respiration,,Q7D892,L7N662,"GO:0055114,GO:0016491,GO:0016020",1.10.3.-,,,,,"ML1284,ML1284c",MMAR_2426,MSMEG_3233,Mb1649c,,,,,
Rv1622c,CYTBD2,0.0,0,NC_000962.3,Mycobrowser_v4,CDS,1823360,1824400,.,-,0.0,cydB,Involved in the respiratory chain (at the terminal step): aerobic respiration. Cytochrome D terminal oxidase complex is the component of the aerobic respiratory chain that is supposedly predominant when cells are grown at low aeration [catalytic activity: ubiquinol-8 + O(2) = ubiquinone-8 + H(2)O].,Probable integral membrane cytochrome D ubiquinol oxidase (subunit II) CydB (cytochrome BD-I oxidase subunit II),"Rv1622c, (MTCY01B2.14c), len: 346 aa. Probable cydB, cytochrome D ubiquinol oxidase subunit II, integral membrane protein, similar to others e.g. P11027|CYDB_ECOLI cytochrome D ubiquinol oxidase subunit II from Escherichia coli strain K12 (379 aa), FASTA scores: opt: 519, E(): 0, (32.3% identity in 372 aa overlap); P94365|CYDB_BACSU cytochrome D ubiquinol oxidase subunit II from Bacillus subtilis (338 aa), FASTA scores: opt: 824, E(): 0, (39.5% identity in 337 aa overlap); etc.",O06139,No,intermediary metabolism and respiration,,O06139,O06139,"GO:0055114,GO:0016491,GO:0016020",1.10.3.-,,,,,"ML1283,ML1283c",MMAR_2425,MSMEG_3232,Mb1648c,,,,,
